,timestamp,amount_cumsum
1,2018-04-24 14:44:51,25000
11,2018-04-24 14:49:00,39580
20,2018-04-24 14:50:22,17796
24,2018-04-24 14:51:32,21103
28,2018-04-24 14:53:42,41103
34,2018-04-24 14:59:24,8257
41,2018-04-24 15:02:15,-64032
47,2018-04-24 15:04:59,-11011
60,2018-04-24 15:06:54,-40137
65,2018-04-24 15:11:25,-48957
68,2018-04-24 15:12:41,-48957
72,2018-04-24 15:13:44,-48957
83,2018-04-24 15:15:42,1851
90,2018-04-24 15:18:31,148154
93,2018-04-24 15:19:15,148146
96,2018-04-24 15:20:15,148146
104,2018-04-24 15:21:53,212320
106,2018-04-24 15:22:25,215883
113,2018-04-24 15:28:56,276495
126,2018-04-24 15:33:04,277563
138,2018-04-24 15:39:45,330042
141,2018-04-24 15:41:11,329790
159,2018-04-24 15:49:40,316587
169,2018-04-24 15:51:28,311199
175,2018-04-24 15:58:12,364007
180,2018-04-24 16:00:25,342972
185,2018-04-24 16:02:27,332971
187,2018-04-24 16:03:02,332877
200,2018-04-24 16:10:13,69256
212,2018-04-24 16:14:54,263407
230,2018-04-24 16:20:26,352039
239,2018-04-24 16:25:37,599964
246,2018-04-24 16:28:36,599963
251,2018-04-24 16:29:01,595195
255,2018-04-24 16:30:24,598668
266,2018-04-24 16:32:52,660699
268,2018-04-24 16:34:21,640699
270,2018-04-24 16:35:54,640699
273,2018-04-24 16:36:43,644256
277,2018-04-24 16:40:59,668463
287,2018-04-24 16:46:53,654696
291,2018-04-24 16:49:36,637008
293,2018-04-24 16:50:26,632911
305,2018-04-24 16:54:16,720157
309,2018-04-24 16:56:41,710202
315,2018-04-24 17:01:38,711746
321,2018-04-24 17:04:18,733084
333,2018-04-24 17:14:26,817489
335,2018-04-24 17:16:38,817326
338,2018-04-24 17:19:28,817803
350,2018-04-24 17:36:38,913652
366,2018-04-24 17:41:10,1003798
372,2018-04-24 17:45:18,970935
393,2018-04-24 17:52:13,949619
399,2018-04-24 17:54:36,1029620
404,2018-04-24 17:55:52,964522
411,2018-04-24 17:59:18,931665
418,2018-04-24 18:00:51,923960
420,2018-04-24 18:01:22,908960
426,2018-04-24 18:02:47,926607
430,2018-04-24 18:06:21,891607
436,2018-04-24 18:08:17,895636
460,2018-04-24 18:21:39,825927
483,2018-04-24 18:42:24,864824
485,2018-04-24 18:44:27,864524
488,2018-04-24 18:51:07,874580
492,2018-04-24 18:54:25,864848
503,2018-04-24 19:16:48,902846
510,2018-04-24 19:25:21,900045
518,2018-04-24 19:33:54,1002489
525,2018-04-24 19:40:48,1013316
530,2018-04-24 19:52:41,1011443
542,2018-04-24 20:02:38,1029555
545,2018-04-24 20:08:48,1030061
559,2018-04-24 20:28:33,1068381
569,2018-04-24 20:35:06,1064486
580,2018-04-24 20:43:43,1025500
593,2018-04-24 20:50:40,1014481
595,2018-04-24 20:53:56,1002844
610,2018-04-24 20:58:53,991300
622,2018-04-24 21:03:48,1004529
629,2018-04-24 21:16:28,998975
632,2018-04-24 21:21:14,1015737
636,2018-04-24 21:27:43,1016799
657,2018-04-24 22:17:43,1059012
670,2018-04-24 22:25:22,1037288
673,2018-04-24 22:26:31,1041669
677,2018-04-24 22:27:44,1041671
685,2018-04-24 22:37:47,1102771
694,2018-04-24 22:46:15,1050768
701,2018-04-24 22:52:55,1010847
709,2018-04-24 22:55:54,1076023
711,2018-04-24 22:57:25,1075523
713,2018-04-24 22:59:40,1083450
715,2018-04-24 23:00:58,1081834
726,2018-04-24 23:10:52,1194461
730,2018-04-24 23:14:07,1189779
733,2018-04-24 23:15:09,1207338
735,2018-04-24 23:16:32,1207548
746,2018-04-24 23:21:19,1193475
761,2018-04-24 23:30:11,1239913
765,2018-04-24 23:35:41,1239860
775,2018-04-24 23:58:59,1242054
777,2018-04-25 00:02:57,1260950
783,2018-04-25 00:18:14,1296594
807,2018-04-25 00:58:55,1304889
812,2018-04-25 01:17:24,1318842
813,2018-04-25 01:19:17,1318841
824,2018-04-25 01:23:36,1384868
837,2018-04-25 01:24:51,1431896
848,2018-04-25 01:34:24,1407733
858,2018-04-25 01:43:55,1426757
860,2018-04-25 01:45:48,1426808
869,2018-04-25 01:54:03,1551875
876,2018-04-25 01:57:53,1645892
880,2018-04-25 01:59:19,1656448
884,2018-04-25 02:00:26,1657362
889,2018-04-25 02:02:14,1687620
892,2018-04-25 02:05:19,1831102
899,2018-04-25 02:06:10,1831448
904,2018-04-25 02:09:21,1769604
906,2018-04-25 02:12:04,1819604
909,2018-04-25 02:14:47,1852763
922,2018-04-25 02:20:35,2014982
929,2018-04-25 02:23:16,2044959
937,2018-04-25 02:24:51,1993400
940,2018-04-25 02:25:45,1994113
957,2018-04-25 02:30:21,2074984
964,2018-04-25 02:32:06,2079603
966,2018-04-25 02:33:29,2079603
968,2018-04-25 02:36:22,2077651
972,2018-04-25 02:38:42,2049089
975,2018-04-25 02:39:55,2049090
979,2018-04-25 02:42:21,2049208
981,2018-04-25 02:43:58,2048883
986,2018-04-25 02:45:56,2048883
994,2018-04-25 02:49:05,2107819
996,2018-04-25 02:50:27,2107178
1001,2018-04-25 02:53:38,2154965
1008,2018-04-25 03:02:27,2156012
1022,2018-04-25 03:07:35,2146766
1024,2018-04-25 03:10:21,2146766
1032,2018-04-25 03:16:20,2153356
1036,2018-04-25 03:21:43,2149192
1040,2018-04-25 03:24:10,2144151
1044,2018-04-25 03:26:14,2144713
1046,2018-04-25 03:27:01,2144457
1048,2018-04-25 03:27:43,2144508
1056,2018-04-25 03:33:55,2123363
1060,2018-04-25 03:41:05,2193404
1071,2018-04-25 03:43:15,2227600
1100,2018-04-25 03:51:05,2375450
1121,2018-04-25 03:55:20,2459302
1123,2018-04-25 03:57:32,2459834
1134,2018-04-25 03:58:37,2459834
1137,2018-04-25 04:00:10,2478970
1150,2018-04-25 04:09:04,2445553
1154,2018-04-25 04:14:02,2435143
1157,2018-04-25 04:15:55,2451048
1174,2018-04-25 04:18:54,2289405
1190,2018-04-25 04:25:07,2374763
1194,2018-04-25 04:27:20,2381544
1224,2018-04-25 04:35:50,2431666
1228,2018-04-25 04:37:17,2404840
1237,2018-04-25 04:38:55,2452666
1242,2018-04-25 04:40:44,2458990
1244,2018-04-25 04:42:04,2455847
1246,2018-04-25 04:43:39,2457549
1258,2018-04-25 04:49:28,2545318
1293,2018-04-25 04:54:47,2595311
1296,2018-04-25 04:55:31,2595311
1302,2018-04-25 04:56:25,2562435
1304,2018-04-25 04:57:11,2562524
1322,2018-04-25 05:03:50,2629989
1329,2018-04-25 05:05:32,2631220
1331,2018-04-25 05:05:47,2631220
1337,2018-04-25 05:06:30,2631564
1357,2018-04-25 05:10:57,2585805
1366,2018-04-25 05:14:21,2745857
1373,2018-04-25 05:15:51,2705279
1387,2018-04-25 05:17:57,2840849
1392,2018-04-25 05:20:12,2823118
1397,2018-04-25 05:21:04,2824440
1400,2018-04-25 05:21:53,2823710
1404,2018-04-25 05:23:05,2818853
1409,2018-04-25 05:26:25,2764861
1429,2018-04-25 05:31:42,2909244
1431,2018-04-25 05:32:36,2906821
1434,2018-04-25 05:33:03,2909818
1437,2018-04-25 05:34:35,2905855
1453,2018-04-25 05:38:41,3042208
1457,2018-04-25 05:39:04,3042549
1459,2018-04-25 05:41:24,3132549
1467,2018-04-25 05:47:00,3254810
1471,2018-04-25 05:47:40,3224113
1477,2018-04-25 05:49:45,3228974
1487,2018-04-25 05:53:14,3339220
1489,2018-04-25 05:54:05,3340149
1491,2018-04-25 05:55:33,3338023
1493,2018-04-25 05:57:22,3339604
1494,2018-04-25 05:59:48,3339602
1502,2018-04-25 06:00:54,3333669
1506,2018-04-25 06:03:25,3328968
1521,2018-04-25 06:09:35,3354554
1529,2018-04-25 06:12:19,3307105
1551,2018-04-25 06:18:13,3398411
1556,2018-04-25 06:18:55,3392933
1559,2018-04-25 06:20:20,3367933
1578,2018-04-25 06:23:22,3507642
1597,2018-04-25 06:27:03,3396128
1604,2018-04-25 06:30:28,3532684
1606,2018-04-25 06:30:58,3544872
1615,2018-04-25 06:37:17,3677797
1618,2018-04-25 06:39:42,3680685
1635,2018-04-25 06:44:00,3651780
1676,2018-04-25 06:57:30,3638885
1687,2018-04-25 07:01:44,3663883
1702,2018-04-25 07:07:22,3762408
1725,2018-04-25 07:09:10,3786580
1739,2018-04-25 07:10:29,3707282
1748,2018-04-25 07:23:01,3907199
1766,2018-04-25 07:25:35,3860232
1784,2018-04-25 07:32:21,3874521
1802,2018-04-25 07:38:34,3884257
1818,2018-04-25 07:41:27,3863243
1822,2018-04-25 07:47:29,3984894
1824,2018-04-25 07:50:41,3994894
1837,2018-04-25 07:59:46,4113681
1845,2018-04-25 08:02:29,4090310
1850,2018-04-25 08:03:02,4110235
1859,2018-04-25 08:05:15,4110380
1865,2018-04-25 08:05:49,4138035
1868,2018-04-25 08:07:53,4138035
1879,2018-04-25 08:10:05,4170335
1890,2018-04-25 08:14:26,4169328
1893,2018-04-25 08:18:24,4173700
1902,2018-04-25 08:20:57,4172364
1909,2018-04-25 08:23:04,4090336
1922,2018-04-25 08:31:07,4199097
1926,2018-04-25 08:32:51,4195597
1928,2018-04-25 08:34:11,4195530
1930,2018-04-25 08:35:28,4230530
1935,2018-04-25 08:36:15,4230776
1938,2018-04-25 08:37:09,4231934
1961,2018-04-25 08:51:53,4381170
1969,2018-04-25 08:53:12,4382415
1972,2018-04-25 08:53:37,4380844
1974,2018-04-25 08:54:33,4380689
1977,2018-04-25 08:58:31,4379632
1987,2018-04-25 09:03:42,4443461
1997,2018-04-25 09:07:15,4358225
2000,2018-04-25 09:09:07,4348257
2009,2018-04-25 09:19:24,4928078
2020,2018-04-25 09:22:00,4923480
2025,2018-04-25 09:24:43,4914272
2031,2018-04-25 09:28:08,4948605
2040,2018-04-25 09:31:14,4841015
2044,2018-04-25 09:31:42,4840396
2046,2018-04-25 09:32:56,4839457
2048,2018-04-25 09:34:00,4838537
2056,2018-04-25 09:35:12,4930984
2075,2018-04-25 09:41:25,4966702
2080,2018-04-25 09:42:57,5024173
2083,2018-04-25 09:45:36,5105101
2091,2018-04-25 09:47:04,5082853
2093,2018-04-25 09:48:42,5083455
2100,2018-04-25 09:50:04,5103650
2104,2018-04-25 09:52:04,5103929
2110,2018-04-25 09:53:15,5098260
2124,2018-04-25 10:01:24,5025805
2129,2018-04-25 10:03:38,5018686
2134,2018-04-25 10:04:05,5018833
2142,2018-04-25 10:05:27,4963835
2154,2018-04-25 10:08:45,4944884
2164,2018-04-25 10:10:51,4957266
2168,2018-04-25 10:12:10,4990519
2170,2018-04-25 10:14:01,5140519
2180,2018-04-25 10:16:25,5130532
2188,2018-04-25 10:18:26,5087497
2198,2018-04-25 10:22:54,5066616
2203,2018-04-25 10:34:43,5202921
2209,2018-04-25 10:36:36,5240568
2212,2018-04-25 10:38:18,5259063
2216,2018-04-25 10:39:43,5298731
2227,2018-04-25 10:45:58,5317582
2234,2018-04-25 10:53:33,5406101
2237,2018-04-25 10:54:44,5406874
2243,2018-04-25 10:59:32,5452067
2250,2018-04-25 11:03:07,5526456
2271,2018-04-25 11:05:59,5620273
2274,2018-04-25 11:06:23,5644326
2276,2018-04-25 11:06:53,5644439
2280,2018-04-25 11:08:21,5700748
2282,2018-04-25 11:10:18,5716688
2302,2018-04-25 11:12:49,5635171
2305,2018-04-25 11:16:58,5651263
2307,2018-04-25 11:17:19,5651263
2311,2018-04-25 11:24:13,5719256
2316,2018-04-25 11:31:21,5703229
2319,2018-04-25 11:36:25,5549473
2321,2018-04-25 11:36:50,5548459
2326,2018-04-25 11:38:40,5638159
2334,2018-04-25 11:46:10,5697401
2338,2018-04-25 11:52:05,5638085
2347,2018-04-25 11:54:26,5605924
2350,2018-04-25 11:58:07,5601844
2352,2018-04-25 12:02:23,5670047
2356,2018-04-25 12:10:01,5721411
2373,2018-04-25 12:19:55,5575696
2379,2018-04-25 12:21:31,5582722
2385,2018-04-25 12:23:10,5592161
2391,2018-04-25 12:24:01,5593281
2400,2018-04-25 12:28:45,5457001
2415,2018-04-25 12:39:04,5521040
2423,2018-04-25 12:41:56,5537031
2425,2018-04-25 12:43:37,5534517
2429,2018-04-25 12:45:49,5537521
2435,2018-04-25 12:48:19,5535082
2450,2018-04-25 12:54:49,5484372
2453,2018-04-25 12:56:13,5487963
2466,2018-04-25 13:01:26,5555852
2469,2018-04-25 13:02:39,5556585
2479,2018-04-25 13:04:37,5414140
2482,2018-04-25 13:04:55,5420939
2484,2018-04-25 13:06:07,5495939
2489,2018-04-25 13:07:59,5560570
2502,2018-04-25 13:09:36,5692966
2516,2018-04-25 13:13:49,5490438
2531,2018-04-25 13:22:42,5425540
2539,2018-04-25 13:23:52,5417559
2550,2018-04-25 13:28:27,5436007
2555,2018-04-25 13:29:18,5430558
2562,2018-04-25 13:31:32,5424349
2571,2018-04-25 13:34:04,5293735
2575,2018-04-25 13:35:23,5263952
2581,2018-04-25 13:36:48,5249633
2588,2018-04-25 13:48:27,5251828
2591,2018-04-25 13:48:59,5251641
2594,2018-04-25 13:53:48,5329303
2596,2018-04-25 13:54:26,5325911
2603,2018-04-25 13:55:22,5312291
2606,2018-04-25 13:55:43,5338093
2620,2018-04-25 14:04:49,5770908
2637,2018-04-25 14:09:04,5897413
2661,2018-04-25 14:12:04,6152511
2672,2018-04-25 14:13:04,6097793
2678,2018-04-25 14:14:02,6098855
2680,2018-04-25 14:14:14,6100355
2683,2018-04-25 14:14:59,6130355
2691,2018-04-25 14:18:46,6197589
2695,2018-04-25 14:21:17,6391971
2696,2018-04-25 14:21:43,6391970
2698,2018-04-25 14:22:04,6394678
2702,2018-04-25 14:22:28,6387855
2709,2018-04-25 14:27:10,6674428
2713,2018-04-25 14:29:03,6646318
2715,2018-04-25 14:29:31,6716318
2724,2018-04-25 14:36:27,6603254
2733,2018-04-25 14:40:40,6627503
2744,2018-04-25 14:43:49,6526074
2747,2018-04-25 14:45:29,6584031
2757,2018-04-25 14:47:34,6529727
2762,2018-04-25 14:49:24,6492472
2768,2018-04-25 14:50:18,6504216
2771,2018-04-25 14:51:52,6493361
2785,2018-04-25 14:55:36,6620693
2790,2018-04-25 14:57:05,6619867
2796,2018-04-25 14:59:58,6619323
2798,2018-04-25 15:02:51,6789323
2804,2018-04-25 15:03:19,6787554
2808,2018-04-25 15:05:36,6822545
2814,2018-04-25 15:09:40,6948164
2816,2018-04-25 15:10:08,6948066
2820,2018-04-25 15:10:44,6953057
2823,2018-04-25 15:11:51,6953240
2825,2018-04-25 15:13:07,6956871
2834,2018-04-25 15:17:07,6943239
2846,2018-04-25 15:20:49,6858806
2849,2018-04-25 15:21:53,6905860
2856,2018-04-25 15:27:26,6904896
2860,2018-04-25 15:34:46,7083810
2867,2018-04-25 15:41:16,7027750
2875,2018-04-25 15:42:28,6977769
2881,2018-04-25 15:45:01,6979158
2891,2018-04-25 15:46:52,7012529
2892,2018-04-25 15:47:40,7012527
2899,2018-04-25 15:49:46,7035788
2903,2018-04-25 16:09:29,7141923
2914,2018-04-25 16:13:30,7251308
2916,2018-04-25 16:14:25,7251308
2931,2018-04-25 16:19:39,7315231
2936,2018-04-25 16:23:03,7313720
2939,2018-04-25 16:25:44,7422370
2941,2018-04-25 16:27:18,7422450
2951,2018-04-25 16:36:01,7472028
2957,2018-04-25 16:36:31,7462556
2965,2018-04-25 16:39:55,7389970
2977,2018-04-25 16:50:06,7175089
2991,2018-04-25 16:52:06,7063941
2998,2018-04-25 16:55:25,7279096
3013,2018-04-25 16:57:40,7323552
3016,2018-04-25 16:59:17,7323521
3028,2018-04-25 17:03:59,7370828
3032,2018-04-25 17:05:04,7370752
3037,2018-04-25 17:09:14,7411442
3044,2018-04-25 17:13:26,7425000
3058,2018-04-25 17:26:41,7264404
3064,2018-04-25 17:27:27,7208404
3070,2018-04-25 17:28:44,7283404
3088,2018-04-25 17:35:09,7361630
3090,2018-04-25 17:37:11,7371849
3101,2018-04-25 17:47:24,7140988
3104,2018-04-25 17:50:30,7141464
3112,2018-04-25 17:54:35,7163699
3115,2018-04-25 17:57:01,7142181
3123,2018-04-25 18:00:39,7195727
3130,2018-04-25 18:03:11,7181248
3132,2018-04-25 18:04:49,7182131
3146,2018-04-25 18:10:05,7169465
3158,2018-04-25 18:12:53,7167158
3165,2018-04-25 18:13:49,7199049
3167,2018-04-25 18:16:22,7199079
3171,2018-04-25 18:22:35,7224115
3203,2018-04-25 18:38:43,7047856
3213,2018-04-25 18:41:41,7045649
3221,2018-04-25 18:44:17,7058982
3223,2018-04-25 18:45:38,7072153
3228,2018-04-25 18:50:28,7135184
3230,2018-04-25 18:51:14,7135184
3232,2018-04-25 18:52:14,7135431
3234,2018-04-25 18:52:33,7135331
3243,2018-04-25 19:00:43,7177846
3255,2018-04-25 19:03:39,7125991
3259,2018-04-25 19:06:34,7253695
3263,2018-04-25 19:07:59,7257471
3267,2018-04-25 19:11:12,7128543
3279,2018-04-25 19:18:03,6964029
3290,2018-04-25 19:20:44,6922347
3293,2018-04-25 19:21:12,6923559
3301,2018-04-25 19:23:49,6811981
3305,2018-04-25 19:25:19,6777534
3308,2018-04-25 19:27:39,7009518
3315,2018-04-25 19:31:08,7006969
3320,2018-04-25 19:34:01,7221903
3325,2018-04-25 19:34:41,7222766
3328,2018-04-25 19:36:44,7164391
3338,2018-04-25 19:43:06,7154365
3340,2018-04-25 19:44:15,7154450
3354,2018-04-25 19:48:02,7083002
3359,2018-04-25 19:49:05,7004756
3388,2018-04-25 19:57:02,7149355
3392,2018-04-25 19:58:46,7151929
3396,2018-04-25 19:59:24,7154303
3407,2018-04-25 20:02:15,7136394
3412,2018-04-25 20:03:02,7174333
3427,2018-04-25 20:09:57,7125676
3434,2018-04-25 20:11:03,7204459
3443,2018-04-25 20:13:05,7223233
3453,2018-04-25 20:18:34,7188231
3469,2018-04-25 20:27:17,7240309
3470,2018-04-25 20:27:56,7240308
3473,2018-04-25 20:28:44,7260197
3479,2018-04-25 20:31:55,7352879
3482,2018-04-25 20:33:07,7396068
3490,2018-04-25 20:40:20,7447768
3505,2018-04-25 20:47:12,7381151
3513,2018-04-25 20:51:20,7484325
3520,2018-04-25 20:55:23,7725567
3526,2018-04-25 20:58:41,7636021
3530,2018-04-25 20:59:26,7633044
3533,2018-04-25 21:00:56,7643353
3538,2018-04-25 21:02:06,7626449
3543,2018-04-25 21:05:42,7639477
3548,2018-04-25 21:08:52,7802471
3552,2018-04-25 21:09:19,7802624
3554,2018-04-25 21:10:24,7752624
3558,2018-04-25 21:11:37,7812239
3566,2018-04-25 21:13:24,7769000
3568,2018-04-25 21:16:30,7739000
3575,2018-04-25 21:18:49,7768035
3584,2018-04-25 21:20:11,7724553
3595,2018-04-25 21:26:04,7684705
3601,2018-04-25 21:30:32,7619950
3605,2018-04-25 21:34:40,7644940
3610,2018-04-25 21:41:20,7696465
3624,2018-04-25 21:43:27,7712566
3631,2018-04-25 21:44:51,7713502
3633,2018-04-25 21:45:42,7714496
3637,2018-04-25 21:47:32,7713817
3653,2018-04-25 21:54:43,7652665
3675,2018-04-25 22:01:37,7416471
3686,2018-04-25 22:09:55,7463439
3687,2018-04-25 22:11:25,7463438
3694,2018-04-25 22:12:20,7509721
3699,2018-04-25 22:13:51,7472263
3719,2018-04-25 22:25:22,7408738
3723,2018-04-25 22:25:59,7452870
3732,2018-04-25 22:28:54,7272803
3738,2018-04-25 22:30:55,7315856
3747,2018-04-25 22:34:58,7319678
3794,2018-04-25 22:44:24,7095657
3798,2018-04-25 22:46:07,7088182
3805,2018-04-25 22:49:34,7172621
3811,2018-04-25 22:52:46,7197949
3828,2018-04-25 23:00:26,7301523
3838,2018-04-25 23:09:24,7267018
3840,2018-04-25 23:10:51,7267163
3853,2018-04-25 23:16:27,7324381
3860,2018-04-25 23:18:51,7287283
3866,2018-04-25 23:24:08,7251874
3868,2018-04-25 23:27:21,7249963
3870,2018-04-25 23:29:13,7255007
3878,2018-04-25 23:32:23,7230636
3881,2018-04-25 23:33:13,7230636
3886,2018-04-25 23:33:53,7222768
3895,2018-04-25 23:37:09,7229099
3898,2018-04-25 23:42:56,7293359
3900,2018-04-25 23:43:49,7298639
3909,2018-04-25 23:45:56,7326545
3923,2018-04-25 23:53:32,7420796
3937,2018-04-25 23:55:34,7459899
3940,2018-04-25 23:56:05,7459971
3949,2018-04-25 23:57:10,7491200
3955,2018-04-26 00:01:21,7472607
3964,2018-04-26 00:05:45,7484426
3966,2018-04-26 00:06:59,7459426
3972,2018-04-26 00:17:41,7599180
3986,2018-04-26 00:21:35,7724059
3993,2018-04-26 00:23:23,7710266
3995,2018-04-26 00:23:49,7739849
3998,2018-04-26 00:23:59,7740324
4014,2018-04-26 00:29:54,7635908
4027,2018-04-26 00:37:11,7830553
4040,2018-04-26 00:43:22,7892341
4043,2018-04-26 00:44:00,7894554
4079,2018-04-26 01:01:53,7947858
4081,2018-04-26 01:02:56,7922623
4086,2018-04-26 01:08:00,7929950
4089,2018-04-26 01:12:11,7937179
4100,2018-04-26 01:16:59,7787495
4104,2018-04-26 01:19:22,7787428
4115,2018-04-26 01:24:46,7875535
4119,2018-04-26 01:27:23,7860585
4152,2018-04-26 01:48:25,7969941
4157,2018-04-26 01:49:35,7971967
4160,2018-04-26 01:52:33,7973800
4165,2018-04-26 02:00:22,7969019
4168,2018-04-26 02:04:34,8039459
4179,2018-04-26 02:07:52,8024073
4187,2018-04-26 02:14:39,8065770
4195,2018-04-26 02:18:05,8010753
4196,2018-04-26 02:19:47,8010752
4204,2018-04-26 02:28:52,8250086
4253,2018-04-26 02:37:50,8349876
4265,2018-04-26 02:43:48,8574948
4279,2018-04-26 02:49:39,8573102
4286,2018-04-26 02:53:09,8535134
4290,2018-04-26 02:54:22,8579824
4293,2018-04-26 02:56:46,8574233
4297,2018-04-26 02:58:47,8614677
4309,2018-04-26 03:08:53,8683850
4313,2018-04-26 03:09:46,8610300
4315,2018-04-26 03:10:35,8612225
4336,2018-04-26 03:31:43,8708086
4346,2018-04-26 03:36:33,8721910
4351,2018-04-26 03:37:51,8733035
4367,2018-04-26 04:03:37,8784518
4371,2018-04-26 04:21:15,8776707
4377,2018-04-26 04:25:04,8782621
4384,2018-04-26 04:35:56,8759403
4386,2018-04-26 04:47:05,8759403
4392,2018-04-26 04:49:02,8748610
4400,2018-04-26 04:52:28,8736421
4410,2018-04-26 05:01:19,8875391
4414,2018-04-26 05:05:26,8874465
4423,2018-04-26 05:24:05,8975571
4442,2018-04-26 05:38:52,9144729
4448,2018-04-26 05:40:24,9154951
4450,2018-04-26 05:41:16,9153514
4459,2018-04-26 06:01:05,9198932
4474,2018-04-26 06:13:04,9330751
4489,2018-04-26 06:17:10,9343834
4501,2018-04-26 06:24:51,9263191
4506,2018-04-26 06:31:42,9183331
4513,2018-04-26 06:39:23,9292365
4517,2018-04-26 06:41:04,9287598
4522,2018-04-26 06:42:12,9287598
4532,2018-04-26 06:51:05,9306785
4534,2018-04-26 06:51:45,9309552
4535,2018-04-26 06:52:52,9309551
4537,2018-04-26 06:54:11,9309532
4563,2018-04-26 07:09:40,9290410
4579,2018-04-26 07:18:39,9112364
4581,2018-04-26 07:21:12,9163558
4583,2018-04-26 07:22:13,9243558
4590,2018-04-26 07:24:20,9218619
4597,2018-04-26 07:28:11,9258785
4601,2018-04-26 07:29:20,9259500
4604,2018-04-26 07:31:58,9262630
4606,2018-04-26 07:34:01,9280340
4612,2018-04-26 07:39:51,9362058
4614,2018-04-26 07:40:42,9362685
4620,2018-04-26 07:48:20,9285829
4631,2018-04-26 07:50:36,9223869
4657,2018-04-26 07:57:25,9129508
4662,2018-04-26 07:59:28,9119803
4670,2018-04-26 08:06:20,9189583
4684,2018-04-26 08:08:59,9079582
4687,2018-04-26 08:09:25,9083251
4698,2018-04-26 08:14:08,9128440
4707,2018-04-26 08:17:16,9090569
4713,2018-04-26 08:19:38,9185564
4720,2018-04-26 08:25:04,9199286
4721,2018-04-26 08:27:47,9199285
4728,2018-04-26 08:29:01,9180052
4737,2018-04-26 08:31:00,9196003
4765,2018-04-26 08:36:05,9149554
4767,2018-04-26 08:38:20,9139554
4773,2018-04-26 08:41:37,9150360
4777,2018-04-26 08:44:45,9146498
4783,2018-04-26 08:46:30,9115250
4785,2018-04-26 08:46:55,9129618
4789,2018-04-26 08:48:04,9081436
4793,2018-04-26 08:51:03,9053304
4795,2018-04-26 08:54:22,9054380
4804,2018-04-26 08:58:14,9133883
4824,2018-04-26 09:03:44,9082598
4826,2018-04-26 09:08:32,9069187
4828,2018-04-26 09:09:36,9069187
4840,2018-04-26 09:17:03,9249391
4852,2018-04-26 09:25:49,9113870
4854,2018-04-26 09:27:53,9173870
4856,2018-04-26 09:33:17,9177927
4862,2018-04-26 09:37:00,9176373
4865,2018-04-26 09:37:23,9283407
4878,2018-04-26 09:42:05,9297326
4882,2018-04-26 09:44:22,9366647
4886,2018-04-26 09:46:07,9340338
4895,2018-04-26 09:48:09,9353127
4899,2018-04-26 09:49:46,9354400
4909,2018-04-26 10:00:40,9498098
4917,2018-04-26 10:05:34,9506743
4919,2018-04-26 10:07:03,9506732
4922,2018-04-26 10:13:07,9676725
4931,2018-04-26 10:16:06,9730859
4942,2018-04-26 10:20:25,9733315
4947,2018-04-26 10:22:11,9753153
4949,2018-04-26 10:22:44,9753596
4960,2018-04-26 10:26:07,9860757
4972,2018-04-26 10:28:15,9929108
4973,2018-04-26 10:30:01,9929107
